Census Tract,Total Population,California County,ZIP,Approximate Location,CES 4.0 Score,Pollution Burden Score,Asthma,Low Birth Weight,Cardiovascular Disease,Education,Unemployment,Housing Burden,Pop. Char. Score,PovertyRate,lapophalfshare,lalowihalfshare,lapop1share,lalowi1share,Children < 10 years (%),Pop 10-64 years (%),Elderly > 64 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other/Multiple (%),Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,LATractsVehicle_20,CVD Risk Level
6085507807,3383,Santa Clara,95014,Cupertino,10.5,4.45,10.3,8.43,6.58,1.6,2.9,6.6,2.36,1.6,66.8,1.62,,,9.28,79.22,11.5,5.05,15.1,0,0,77,2.66,1,0,0,0,0,0,0,0,Mild
6111007613,4894,Ventura ,93021,Unincorporated Ventura County area,13.5,5.74,26.75,3.87,11.9,5,3.4,6.8,2.36,2.7,78,8.07,28.9,3.76,13.9,74.15,11.8,22.9,63.6,0.65,0.25,8.91,3.64,0,0,0,0,0,0,0,0,Moderate
6073009602,4174,San Diego,92120,San Diego,11.6,4.91,35.27,3.32,9.06,3.6,2.8,15,2.37,4.6,35.5,3.95,0.65,0.07,9.68,69.67,20.6,18.4,68.1,4.17,0.65,5.89,2.66,1,0,0,0,0,0,0,0,Mild
6059063907,8311,Orange ,92626,Costa Mesa,17.9,7.58,28.11,2.86,7.97,4.7,3.2,15,2.37,8.4,87,13.8,0.24,0.05,7.14,83.18,9.69,23.8,39.9,6.68,0.28,27.7,1.52,1,0,0,0,0,1,0,1,Mild
6081603400,5929,San Mateo,94044,Pacifica,6.34,2.68,33.84,4.49,6.41,4.3,1.7,12,2.37,2.7,100,10,94.58,9.54,11.6,65.46,22.9,21.7,61.3,0,0.34,11.2,5.33,1,0,0,0,0,1,0,1,Mild
6059099407,2380,Orange ,92649,Huntington Beach,12.7,5.38,23.53,2.1,9.3,4.8,3.7,19,2.37,7.3,27,5.51,,,6.09,72.18,21.7,19,63.9,0.55,0,12.1,4.29,1,0,0,0,0,0,0,0,Mild
6083002010,4496,Santa Barbara,93455,Orcutt,6.64,2.8,41.11,2.65,10.3,2.9,6.1,10,2.37,4.4,78.1,5.02,10.43,0.7,12.1,73.44,14.4,22.9,69.1,0.93,0.71,3.67,2.54,1,0,0,0,0,0,0,0,Moderate
6085506801,5832,Santa Clara,95032,Los Gatos,10.6,4.5,18.67,4.92,7.6,5.5,3,13,2.37,4.4,19,2.03,,,9.88,74.13,16,10,72.5,0.6,0,12.1,4.65,1,0,0,0,0,0,0,0,Mild
6075020402,4564,San Francisco,94131,San Francisco,6.25,2.64,19.44,6.7,5.43,2.1,1.7,10,2.37,4.7,56.4,10.3,,,4.1,80.17,15.7,16.2,65.7,1.01,0,12.9,4.08,1,0,0,0,0,1,0,1,Mild
6037480201,3787,Los Angeles,91775,San Gabriel,12.6,5.33,16.66,3.7,7.38,7.6,5.2,11,2.37,3.5,39.1,5.01,,,9.14,69.03,21.8,24,33.1,1.29,0,38.7,2.83,1,0,0,0,0,0,0,0,Mild
6037108104,1836,Los Angeles,91326,Los Angeles,9.07,3.82,26.58,1.52,13.2,4.8,2.3,13,2.37,7.9,100,18.3,100,18.31,11.6,69.93,18.4,7.41,50.6,5.23,0,35,1.63,1,0,0,0,0,0,0,0,High
6059001602,4924,Orange ,92831,Fullerton,10.1,4.28,32.59,2.93,8.61,3.7,4.1,13,2.37,4.9,74.6,9.98,,,9.63,71.24,19.1,13.8,50.4,0.28,0.37,32.1,3.01,1,0,0,0,0,0,0,0,Mild
6085506606,4468,Santa Clara,95008,Campbell,9.64,4.06,22.21,2.65,6.94,8.6,3.9,15,2.37,6.4,8.12,2.14,,,12.7,73.61,13.6,23.4,43.4,2.82,0,26.2,4.1,1,0,0,0,0,0,0,0,Mild
6073016607,7432,San Diego,92071,Santee,13.4,5.64,28.55,2.82,7.93,5.2,4.8,17,2.37,5,60.1,10.5,8,1.29,15.3,70.8,13.8,19.5,69.8,2.38,0,5.14,3.11,1,0,0,0,0,0,0,0,Mild
6001451701,3112,Alameda ,94550,Livermore,7.87,3.31,31.1,4.23,10.4,1.9,6.3,3.1,2.38,3,33.4,2.89,,,12.2,74.55,13.2,14.6,71.6,1.09,0.16,6.43,6.01,1,0,0,0,0,0,0,0,Moderate
6081611300,5377,San Mateo,94061,Unincorporated San Mateo County area,7.19,3.02,33.06,4.19,6.86,5,5.3,9.9,2.38,3.9,20,2.71,,,11.9,69.96,18,20.3,65.9,0.2,0,9.54,3.92,1,0,0,0,0,0,0,0,Mild
6037462600,2152,Los Angeles,91104,Pasadena,9.64,4.05,39.42,1.55,10.5,7.4,2.7,12,2.38,2.1,67.4,6.3,,,10.8,68.03,21.1,24.8,51.5,7.34,0,13.8,2.46,1,0,0,0,0,0,0,0,Moderate
6059021905,5145,Orange ,92807,Anaheim,13.4,5.66,23.87,3.98,9.97,6,2.5,13,2.38,2.7,54.9,5.81,0.01,0,11.2,67.52,21.2,23.6,55.5,3.48,0,14.8,2.37,1,0,0,0,0,0,0,0,Moderate
6075042602,2861,San Francisco,94118,San Francisco,10.8,4.56,18.67,4.53,6.16,6.6,1.2,13,2.38,5.5,,,,,10.3,67.53,22,4.86,52.2,1.26,0,34.6,6.96,1,0,0,0,0,0,0,0,Mild
6073007800,6155,San Diego,92109,San Diego,12,5.04,17.92,4.33,7.9,3.3,2.9,20,2.38,9.4,67.7,19,1.32,0.45,13,79.43,7.54,29.4,59.6,2.7,0,3.77,4.44,1,0,0,0,0,1,0,1,Mild
6037431600,4190,Los Angeles,91007,Arcadia,10.8,4.53,16.34,2.75,6.31,7,3.5,16,2.39,5.7,86.7,15.9,,,6.3,66.87,26.8,8.35,20.2,1.17,0.53,66.2,3.46,1,0,0,0,0,0,0,0,Mild
6073017006,2957,San Diego,92064,Poway,5.47,2.29,19.45,5.41,7.95,5.3,3.3,12,2.39,3,77.9,5.4,22.83,1.39,13.6,62.94,23.4,4.13,79.3,2.98,0,9.37,4.16,1,0,0,0,0,0,0,0,Mild
6073000202,4542,San Diego,92103,San Diego,13.6,5.72,42.61,2.93,9.51,2,2.8,12,2.39,6.4,47.3,9.64,,,4.51,80.45,15,13.5,74.6,0.09,0,8.41,3.3,1,0,0,0,0,0,0,0,Moderate
6081611000,6965,San Mateo,94061,Redwood City,7.66,3.21,44.8,2.95,8.81,10,1.8,12,2.39,3.5,0.16,0.03,,,16.9,70.19,12.8,39.5,46,1.55,0,9.42,3.47,1,0,0,0,0,0,0,0,Mild
6059021809,3188,Orange ,92886,Yorba Linda,12.9,5.42,23.31,3.36,11.7,6.4,2.6,13,2.39,2.2,34.1,4.53,,,9.28,68.57,22.1,14.2,64.8,0.91,0.31,14.5,5.24,1,0,0,0,0,0,0,0,Moderate
6013324001,5480,Contra Costa,94597,Unincorporated Contra Costa County area,12.4,5.22,20.45,4.99,6.5,4.6,2.5,14,2.39,6.7,21.8,2.7,,,8.91,75,16,12.4,63,3.36,0,15,6.11,1,0,0,0,0,0,0,0,Mild
6053012401,1667,Monterey ,93950,Pacific Grove,6.22,2.6,35.36,2.6,9.24,2.2,3.3,16,2.39,8.5,10.1,2.14,,,4.68,59.03,36.2,5.16,83.8,0.54,0.36,5.1,5.04,1,0,0,0,0,0,0,0,Mild
6073013416,4261,San Diego,91913,Chula Vista,7.96,3.33,19.05,4.08,6.09,8.8,2.3,21,2.39,6.3,74.6,13,0.08,0.01,10.7,73.6,15.6,46.8,28.2,9.67,0,12.4,2.77,1,0,0,0,0,0,0,0,Mild
6001451101,8692,Alameda ,94550,Unincorporated Alameda County area,16.3,6.84,27.91,4.16,9.96,4.6,4.7,7.6,2.4,4.3,57.4,3.95,37.22,2.57,12.8,77.69,9.43,14.5,61.6,1.69,0.01,18.4,3.73,0,0,0,0,0,0,0,0,Moderate
6037310100,5644,Los Angeles,91501,Burbank,16.6,6.93,27.78,3.87,8.42,4.6,4,14,2.4,9.4,100,13.3,66.83,8.68,10.8,72.27,16.8,16.9,66.1,4.96,0,10.1,1.77,1,0,0,0,0,0,0,0,Mild
6097152906,5576,Sonoma ,95401,Unincorporated Sonoma County area,9.87,4.12,33.45,2.73,8.86,9.1,1.9,14,2.4,5.5,95.4,14,57.88,8.54,11.9,73.31,14.7,21,70.5,2.64,0,3.52,2.35,0,0,0,0,0,0,0,0,Mild
6079010707,6720,San Luis Obispo,93402,Los Osos,7.29,3.04,40.06,2.5,7.52,3.8,4.9,14,2.4,7.4,78.4,12.6,29.42,4.88,8.14,58.01,33.8,12.1,83.7,0,0.42,2.81,0.85,1,0,0,0,0,0,0,0,Mild
6059099217,2454,Orange ,92646,Huntington Beach,11,4.6,30.08,2.54,10.5,1.8,7.6,8,2.4,3.4,44.2,6.6,,,10.3,70.09,19.5,8.8,76.6,1.79,0,9.9,2.81,1,0,0,0,0,0,0,0,Moderate
6073009704,5868,San Diego,92120,San Diego,6.4,2.66,26.02,5.57,6.87,1.4,3.2,14,2.4,5.9,82.5,8.13,48.32,4.71,10.1,67.6,22.2,15.5,66.7,4.06,0,10.1,3.49,1,0,0,0,0,0,0,0,Mild
6097150100,2631,Sonoma ,95476,Unincorporated Sonoma County area,11.8,4.92,27.99,4.42,8.52,7.8,3.3,11,2.4,5,99.7,10.8,89.73,9.73,5.66,68.91,25.4,15.5,83.1,0,0,0.87,0.42,0,0,0,0,0,0,0,0,Mild
6075047600,5670,San Francisco,94118,San Francisco,11.8,4.93,20.9,4.29,6.83,11,4,8.5,2.41,5.5,5.22,0.73,,,8.54,75.17,16.3,6.72,38.9,0.46,0,44.2,9.58,1,0,0,0,0,0,0,0,Mild
6037920015,6578,Los Angeles,91390,Santa Clarita,7.56,3.14,22.24,4.57,11.9,4.5,3.3,7.6,2.41,2.6,100,5.01,97.02,4.86,13.4,78.82,7.75,23.1,64.3,2.74,0,7.27,2.55,1,0,0,0,0,0,0,0,Moderate
6065042004,3722,Riverside ,92506,Woodcrest,11.4,4.76,39.99,3.91,10.5,9.3,1.4,3.7,2.41,4.2,76,6.36,40.18,3.33,7.17,72.03,20.8,36.2,54.9,5.29,0,1.78,1.75,1,0,0,0,0,0,0,0,Moderate
6019004301,4129,Fresno ,93711,Fresno,14,5.81,49.59,3.95,9.24,2.3,2.1,12,2.41,2.9,21.9,0.49,0.24,0,11.4,57.98,30.6,17.7,69.8,2.35,0,8.74,1.4,1,0,0,0,0,0,0,0,Mild
6037300301,6024,Los Angeles,91214,Glendale,12,5,24.32,3.94,9.62,5.2,2.9,9.8,2.41,5,37,3.37,3.06,0.15,9.38,70.83,19.7,8.25,64.2,0.35,0,21.5,5.59,1,0,0,0,0,0,0,0,Moderate
6059063004,6718,Orange ,92660,Newport Beach,13.9,5.79,20.04,4.17,8.02,3.1,2.6,26,2.41,5.9,64,14.1,0.29,0.09,8.38,66,25.6,6,82.5,2.46,0.4,6.36,2.23,1,0,0,0,0,1,0,1,Mild
6079012900,4880,San Luis Obispo,93465,Unincorporated San Luis Obispo County area,10.2,4.25,29.27,5.01,8.38,5.2,2.7,13,2.41,3.2,89.4,14.7,61.5,10.32,14.8,67.68,17.4,13.6,82.1,0.78,3.38,0,0.02,0,0,0,0,0,0,0,0,Mild
6073017039,7364,San Diego,92128,San Diego,10.4,4.34,15.61,5.89,6.71,1.2,3.9,13,2.41,4.7,98.3,11.8,47.41,6.36,13.6,72.35,14,9.74,54.2,1.28,0.2,30.9,3.56,1,0,0,0,0,1,0,1,Mild
